OBJECTID,YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,GlobalID,created_user,created_date,last_edited_user,last_edited_date
8316,2024,L-32-5770,A,0.284,C472172,A,C472172A,000+0.000,000+0.284,0,0.284,091062W, , ,A,79,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0, ,2, ,MISSOULA,JCT N-5 (US 93),ENT L-32-5770A/,0,0,{0484EDED-D9F8-4836-8499-6B105E5EAF98},,,,
8317,2024,R090W055ONA,A,0.249,C229190,A,C229190A,000+0.000,000+0.249,0,0.249,31-2-033, , ,A,120,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,MINERAL,JCT QUARTZ RD,ENT R090W055ONAA/BEGIN ONEWAY ROADWAY/,0,0,{9D851CDF-D859-4B64-BE38-361F4F92B017},,,,
8318,2024,R090W130OFA,A,0.229,C229215,A,C229215A,000+0.000,000+0.229,0,0.229,32-4-010, , ,E,196,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,MISSOULA, ,ENT R090W130OFAA/BEGIN ONEWAY ROADWAY,0,0,{95FA4BFB-48C2-452E-9564-0E21C37EAC8B},,,,
8319,2024,R090E478ONA,A,0.32,C229116,A,C229116A,000+0.000,000+0.320,0,0.32,02-1-032, , ,A,47,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,BIG HORN,JCT S FLY CREEK RD,ENT R090E478ONAA/BEGIN ONEWAY ROADWAY/,0,0,{2DEC2DB0-2C1B-44F0-AD6B-7D288A6086AA},,,,
8320,2024,R090W446OFY,A,0.09,C229342,A,C229342A,000+0.000,000+0.090,0,0.09,56-4-066, , ,E,1477,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,YELLOWSTONE, ,ENT R090W446OFYA/BEGIN ONEWAY ROADWAY,0,0,{5801FED2-D60F-471E-A321-6952F9C31733},,,,
8321,2024,R090E324OFA,A,0.214,C229061,A,C229061A,000+0.000,000+0.214,0,0.214,34-2-038, , ,E,90,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,PARK,JCT I-90/US-191,ENT R090E324OFAA/BEGIN ONEWAY ROADWAY/,0,0,{1174DA5B-269C-4442-A50A-799AB7018A5B},,,,
8322,2024,R090E105ONB,A,0.059,C474212,A,C474212A,000+0.000,000+0.059,0,0.059,32-3-022, , ,A,2267,0, ,0,0,0,0, ,0,0,0,UPA,0,10,103,0,0,0,0,Yes,1, ,MISSOULA,JCT VAN BUREN ST,ENT R090E105ONBA/BEGIN ONEWAY ROADWAY/,0,0,{0B04261B-7D6B-4452-847A-83EF701CB05C},,,,
8323,2024,L-31-869,A,0.031,C246694,A,C246694A,000+0.000,000+0.031,0,0.031,091049H, , ,A,7,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0, ,1, ,MINERAL,JCT S-257,ENT L-31-869A/,0,0,{2FFFF0E3-97FB-4471-BCF8-794D3BDB12E7},,,,
8324,2024,R090W316OFA,A,0.223,C229273,A,C229273A,000+0.000,000+0.223,0,0.223,16-3-079, , ,A,61,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,GALLATIN, ,ENT R090W316OFAA/BEGIN ONEWAY ROADWAY,0,0,{88260636-62A9-4A10-BE9B-4E84230B8E7C},,,,
8325,2024,R090E324ONA,A,0.279,C229060,A,C229060A,000+0.000,000+0.279,0,0.279,34-2-040, , ,E,71,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,PARK,JCT FLYNN CREEK RD,ENT R090E324ONAA/BEGIN ONEWAY ROADWAY/,0,0,{1FEFEF1E-27FB-4F18-B7CF-FF2F7294B54E},,,,
8326,2024,R090E377OFA,A,0.235,C229097,A,C229097A,000+0.000,000+0.235,0,0.235,49-3-024, , ,E,186,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,SWEET GRASS,JCT I-90,ENT R090E377OFAA/BEGIN ONEWAY ROADWAY/,0,0,{8E851145-0067-4E22-8EAA-B5CFFA159D7C},,,,
8327,2024,R090W309OFA,A,0.355,C229278,A,C229278A,000+0.000,000+0.355,0,0.355,16-3-067, , ,A,2155,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,GALLATIN, ,ENT R090W309OFAA/BEGIN ONEWAY ROADWAY,0,0,{16E000B0-F748-49A3-A321-A87C0E70933A},,,,
8328,2024,L-32-465,A,0.094,C230935,A,C230935A,000+0.000,000+0.094,0,0.094,060392S, , ,A,242,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,2, ,MISSOULA,JCT N-24 (MT-200),ENT L-32-465A/,0,0,{151B4AE5-0833-4F43-9DA0-780F1D7BCAFD},,,,
8329,2024,R090E330OFA,A,0.202,C229059,A,C229059A,000+0.000,000+0.202,0,0.202,34-2-026, , ,E,1931,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0,Yes,1, ,PARK,JCT I-90/US-191,ENT R090E330OFAA/BEGIN ONEWAY ROADWAY/,0,0,{E7CF6C36-74F2-46F0-8244-60861B9053E8},,,,
8330,2024,R090E443ONA,A,0.51,C229077,A,C229077A,000+0.000,000+0.510,0,0.51,56-4-077, , ,A,5447,9, ,27,520,284,2, ,5,95,52,UPA,7009,32,106,237,237,339,339,Yes,1, ,YELLOWSTONE,JCT ZOO DR,ENT R090E443ONAA/BEGIN ONEWAY ROADWAY/,0,0,{8120A1E7-9D49-4EC3-A1F2-804E2A91C973},,,,
8331,2024,R090E306OFA,A,0.275,C229074,A,C229074A,000+0.000,000+0.275,0,0.275,16-3-074, , ,E,6525,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,GALLATIN,JCT I-90,ENT R090E306OFAA/BEGIN ONEWAY ROADWAY/,0,0,{D896DE02-C6F3-4E5C-BFD9-B6568063F826},,,,
8332,2024,L-34-2245,A,0.07,C246876,A,C246876A,000+0.000,000+0.070,0,0.07,090634S, , ,E,67,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,2, ,PARK,JCT N-11 (PARK ST),ENT L-34-2245A/,0,0,{6C2216C5-9392-4534-9493-8D63D004F46A},,,,
8333,2024,R090W484ONA,A,0.291,C229323,A,C229323A,000+0.000,000+0.291,0,0.291,02-1-043, , ,A,213,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,BIG HORN,JCT TOLUCA S,ENT R090W484ONAA/BEGIN ONEWAY ROADWAY/,0,0,{11F9A702-FBB9-4B93-850C-2C6DF468DBE6},,,,
8334,2024,R090W184OFA,A,0.232,C229198,A,C229198A,000+0.000,000+0.232,0,0.232,39-3-044, , ,E,1100,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,POWELL, ,ENT R090W184OFAA/BEGIN ONEWAY ROADWAY,0,0,{C756D4BD-D51F-4469-A5F5-62B15E501461},,,,
8335,2024,R090W544ONA,A,0.294,C229349,A,C229349A,000+0.000,000+0.294,0,0.294,02-7-033, , ,A,52,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,BIG HORN,JCT BEAR CREEK RD,ENT R090W544ONAA/BEGIN ONEWAY ROADWAY/,0,0,{569E0933-B314-4BFD-993F-814AE34933F4},,,,
8336,2024,R090W249OFA,A,0.248,C229237,A,C229237A,000+0.000,000+0.248,0,0.248,22-3-040, , ,E,1455,0, ,0,0,0,0, ,0,0,0,RPA_2,0,21,122,0,0,0,0,Yes,1, ,JEFFERSON, ,ENT R090W249OFAA/BEGIN ONEWAY ROADWAY,0,0,{2A4F6620-33F6-42B9-9AFD-4DF078BBC91F},,,,
8337,2024,L-46-1252,A,0.031,C246972,A,C246972A,000+0.000,000+0.031,0,0.031,699175L, , ,E,1,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0, ,1, ,SHERIDAN,JCT DALEVIEWHILLS RD,ENT L-46-1252A/,0,0,{51D3739F-CFE6-43AE-9728-CC2BF7B01F86},,,,
8338,2024,R090W195ONA,A,0.297,C229255,A,C229255A,000+0.000,000+0.297,0,0.297,39-3-070, , ,E,105,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,POWELL,JCT POWELL COUNTY ROUTE 188,ENT R090W195ONAA/BEGIN ONEWAY ROADWAY/,0,0,{B448ADD8-0A91-4620-B05F-BD669CA1A869},,,,
8339,2024,R090E330ONA,A,0.253,C229058,A,C229058A,000+0.000,000+0.253,0,0.253,34-2-027, , ,E,367,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0,Yes,1, ,PARK,JCT W PARK ST,ENT R090E330ONAA/BEGIN ONEWAY ROADWAY/,0,0,{80AF5160-38C2-4883-8B2B-994BD0543F09},,,,
8340,2024,X-81027,A,1.454,C473009,A,C473009A,000+0.000,001+0.454,0,1.454,05-1-031, , ,E,1328,13, ,7,51,20,10, ,5,38,15,RMA_RMC_345,5455,10,173,14,14,19,19, ,2, ,CARBON,JCT N-4,ENT X-81027A/,2.825,0.565,{F29470FA-DC18-4A81-9046-19B566364604},,,,
8341,2024,R090W061OFA,A,0.223,C229189,A,C229189A,000+0.000,000+0.223,0,0.223,31-2-042, , ,E,100,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,MINERAL, ,ENT R090W061OFAA/BEGIN ONEWAY ROADWAY,0,0,{2DF87326-E5A0-403F-A6B1-E0F6DB5AFFFD},,,,
8342,2024,R090W030OFA,A,0.188,C229141,A,C229141A,000+0.000,000+0.188,0,0.188,31-1-054, , ,E,45,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,MINERAL, ,ENT R090W030OFAA/BEGIN ONEWAY ROADWAY,0,0,{B6963994-1E74-4B3D-B0F1-3211FCA4146A},,,,
8343,2024,R090E446ONY,A,0.088,C229131,A,C229131A,000+0.000,000+0.088,0,0.088,56-4-065, , ,E,5511,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,YELLOWSTONE,JCT KING AVE W,ENT R090E446ONYA/BEGIN ONEWAY ROADWAY/,0,0,{B0063880-048B-4E6D-B370-1CD3C0E34ADF},,,,
8344,2024,R090W426ONA,A,0.299,C229291,A,C229291A,000+0.000,000+0.299,0,0.299,48-2-038, , ,A,368,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,STILLWATER,JCT RONAN RANCH RD,ENT R090W426ONAA/BEGIN ONEWAY ROADWAY/,0,0,{0A46674C-D4D1-4DBE-ACC8-F4C7C6CA2C39},,,,
8345,2024,R090E333OFA,A,0.052,C229057,A,C229057A,000+0.211,000+0.262,0.211,0.262,34-2-013, , ,A,3250,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,PARK, ,BEGIN 1 LANE,0,0,{B6D0C7EA-716F-4561-B772-AD8368660E17},,,,
8346,2024,R090W495ONA,A,0.275,C229321,A,C229321A,000+0.000,000+0.275,0,0.275,02-1-034, , ,A,1993,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0,Yes,1, ,BIG HORN,JCT MT-47,ENT R090W495ONAA/BEGIN ONEWAY ROADWAY/,0,0,{38A4EE7B-B8C3-4F43-84B3-F333B33B8020},,,,
8347,2024,R090E549OFA,A,0.371,C229158,A,C229158A,000+0.000,000+0.371,0,0.371,02-7-025, , ,E,33,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,BIG HORN,JCT I-90/US-87,ENT R090E549OFAA/BEGIN ONEWAY ROADWAY/,0,0,{39B1F218-AB4A-49A6-AF95-A8B386496B66},,,,
8348,2024,P-267,A,1.12,C473095,A,C473095A,001+0.011,002+0.131,1.011,2.131,15-7B-077, , ,A,15455,45, ,11,599,215,3, ,1,39,14,UMA_UC,5360,12,88,215,215,306,306, ,2, ,FLATHEAD, , ,1.131,0.242,{1CBF16C5-5DBA-440B-9CAC-01D24D926E5B},,,,
8349,2024,R090E370OFA,A,0.28,C229099,A,C229099A,000+0.000,000+0.280,0,0.28,49-3-008, , ,E,130,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,SWEET GRASS,JCT I-90,ENT R090E370OFAA/BEGIN ONEWAY ROADWAY/,0,0,{8D2F47F6-AAAF-4296-932C-0B71B266C9AD},,,,
8350,2024,R090E313ONA,A,0.165,C229066,A,C229066A,000+0.000,000+0.165,0,0.165,16-3-049, , ,A,1042,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,GALLATIN,JCT BOZEMAN TRAIL RD,ENT R090E313ONAA/BEGIN ONEWAY ROADWAY/,0,0,{2C58178E-B826-4053-A2C2-38AD1153DBEB},,,,
8351,2024,R090W443OFA,A,0.315,C229345,A,C229345A,000+0.000,000+0.315,0,0.315,56-4-074, , ,A,6472,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,YELLOWSTONE, ,ENT R090W443OFAA/BEGIN ONEWAY ROADWAY,0,0,{A16B61DF-2BA9-4251-AD94-8AE5E30D6A32},,,,
8352,2024,X-16835,A,0.156,C326084,A,C326084A,000+0.000,000+0.156,0,0.156,16-3-085, , ,E,8124,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,4, ,GALLATIN,JCT N-186,ENT X-16835A/,0,0,{72ED56C5-8B31-409B-A978-C1B0F876C98D},,,,
8353,2024,R090E333OFA,A,0.035,C229057,A,C229057A,000+0.176,000+0.211,0.176,0.211,34-2-013, , ,A,3250,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,2, ,PARK, ,BEGIN 2 LANES,0,0,{7F88DB45-6069-45A0-B66E-5AA830FC25D6},,,,
8354,2024,R090W166ONA,A,0.274,C229205,A,C229205A,000+0.000,000+0.274,0,0.274,39-3-058, , ,E,96,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,POWELL,JCT GOLD CREEK RD,ENT R090W166ONAA/BEGIN ONEWAY ROADWAY/,0,0,{45DE28F4-0506-4AA4-9C75-C50707DF60C2},,,,
8355,2024,R090W005OFA,A,0.212,C229154,A,C229154A,000+0.000,000+0.212,0,0.212,31-1-048, , ,E,61,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,MINERAL, ,ENT R090W005OFAA/BEGIN ONEWAY ROADWAY,0,0,{C699C750-807F-4865-BA1B-3A610F0636E0},,,,
8356,2024,L-2-2377,A,0.041,C245779,A,C245779A,000+0.000,000+0.041,0,0.041,103848A, , ,E,30,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0, ,1, ,BIG HORN,JCT S-451,ENT L-2-2377A/,0,0,{D89FEAE5-777A-4B99-AE8C-AA86A3FB33A0},,,,
8357,2024,R090E333OFA,A,0.176,C229057,A,C229057A,000+0.000,000+0.176,0,0.176,34-2-013, , ,A,3250,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,PARK,JCT I-90/US-191/US-89,ENT R090E333OFAA/BEGIN ONEWAY ROADWAY/,0,0,{ECC99DB5-7FC1-4E19-AD28-777CE0AEBD09},,,,
8358,2024,R090W107OFA,A,0.206,C229225,A,C229225A,000+0.000,000+0.206,0,0.206,32-3-044, , ,A,343,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0,Yes,1, ,MISSOULA, ,ENT R090W107OFAA/BEGIN ONEWAY ROADWAY,0,0,{A109B9FA-DA07-4AA7-A69D-6C7BC2F620B8},,,,
8359,2024,R090E305ONA,A,0.304,C229075,A,C229075A,000+0.000,000+0.304,0,0.304,16-3-071, , ,A,3701,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,GALLATIN,JCT N 19TH AVE,ENT R090E305ONAA/BEGIN ONEWAY ROADWAY/,0,0,{CE51E3CD-BC48-4962-8B22-8BAB9801DCF3},,,,
8360,2024,R090W066OFA,A,0.205,C229187,A,C229187A,000+0.000,000+0.205,0,0.205,31-2-027, , ,E,101,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,MINERAL, ,ENT R090W066OFAA/BEGIN ONEWAY ROADWAY,0,0,{8481A4D0-660E-4756-812F-FA4185633C78},,,,
8361,2024,R090W018ONA,A,0.294,C229147,A,C229147A,000+0.000,000+0.294,0,0.294,31-1-015, , ,E,49,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,MINERAL,JCT THOMPSON DEBORGIA RD,ENT R090W018ONAA/BEGIN ONEWAY ROADWAY/,0,0,{EC46DDC7-4562-4BA2-9CB9-F1205FBB7EBA},,,,
8362,2024,R090E447OFA,A,0.045,C229130,A,C229130A,000+0.316,000+0.361,0.316,0.361,56-4-053, , ,A,3629,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0,Yes,1, ,YELLOWSTONE, ,BEGIN 1 LANE,0,0,{1E3FC3C6-E308-4E67-8AC4-32B295AFA48A},,,,
8363,2024,L-15-7617,A,0.279,C472312,A,C472312A,000+0.000,000+0.279,0,0.279,15-7B-103, , ,E,1198,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0,Yes,1, ,FLATHEAD,JCT U-6735 (FOUR MILE DR),ENT L-15-7617A/BEGIN ONEWAY ROADWAY/,0,0,{75A015F5-4E6A-4EFE-A029-5CC643BA6B7E},,,,
8364,2024,X-43001,A,0.304,C564869,A,C564869A,000+0.000,000+0.304,0,0.304,43-5-032, , ,A,531,5, ,0,28,16,9, ,0,53,30,RMA_RMC_345,5181,10,128,10,10,14,14, ,2, ,ROOSEVELT,JCT N-1 N OF BAINVILLE,ENT X-43001A/,1.471,8.824,{DA2ECC4D-A23D-40B8-B13A-BA0D254AAAD5},,,,
8365,2024,R090W105OFA,A,0.177,C229196,A,C229196A,000+0.000,000+0.177,0,0.177,32-3-080, , ,A,2856,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,MISSOULA, ,ENT R090W105OFAA/BEGIN ONEWAY ROADWAY,0,0,{82CC1542-59EA-44E8-A6AE-E8FE81476B12},,,,
8366,2024,L-32-5135,A,1.961,C231196,A,C231196A,000+0.000,001+0.961,0,1.961,060246L, , ,A,263,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,2, ,MISSOULA, ,ENT L-32-5135A,0,0,{3B749327-EE9A-4D5D-BFBC-B735BC1CD430},,,,
8367,2024,R090E333ONA,A,0.396,C229056,A,C229056A,000+0.000,000+0.396,0,0.396,34-2-015, , ,A,1605,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,PARK,JCT PARK ST,ENT R090E333ONAA/BEGIN ONEWAY ROADWAY/,0,0,{63052ED2-B489-4E8E-B87D-3F221842A8D9},,,,
8368,2024,P-267,A,0.466,C473095,A,C473095A,000+0.000,000+0.466,0,0.466,15-7B-033, , ,E,20882,48, ,67,648,164,2, ,3,31,8,UMA_UC,5359,20,89,251,251,346,346, ,2, ,FLATHEAD,JCT US-93,ENT P-267A/,0,0,{893260B3-967D-46AF-AEDE-CB123413F687},,,,
8369,2024,R090W138OFA,A,0.245,C229213,A,C229213A,000+0.000,000+0.245,0,0.245,20-1-030, , ,E,70,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,GRANITE, ,ENT R090W138OFAA/BEGIN ONEWAY ROADWAY,0,0,{6BFA6A99-CA69-4B46-8723-D7B58B874D82},,,,
8370,2024,R090E367ONA,A,0.305,C229100,A,C229100A,000+0.000,000+0.305,0,0.305,49-3-014, , ,E,512,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,SWEET GRASS,JCT BIG TIMBER LOOP,ENT R090E367ONAA/BEGIN ONEWAY ROADWAY/,0,0,{9AC6B479-28A8-448E-B404-FF72FA3AE864},,,,
8371,2024,L-52-157,A,0.046,C247032,A,C247032A,000+0.000,000+0.046,0,0.046,087425F, , ,E,15,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0, ,1, ,TREASURE,JCT X-81018 (FRONTAGE RD),ENT L-52-157A/,0,0,{0B64EF46-1E4D-47AA-A3FB-F2D164B1717F},,,,
8372,2024,L-32-5921,A,0.913,C473076,A,C473076A,000+0.000,000+0.913,0,0.913,32-3A-053, , ,A,444,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0, ,2, ,MISSOULA,JCT 31ST ST,ENT L-32-5921A/,0,0,{433B3CE1-8800-4164-BB05-EE892CF5B23F},,,,
8373,2024,R090E452OFA,A,0.246,C229126,A,C229126A,000+0.000,000+0.246,0,0.246,56-4-049, , ,A,6645,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,YELLOWSTONE,JCT I-90/US-212,ENT R090E452OFAA/BEGIN ONEWAY ROADWAY/,0,0,{CFFFA20C-D78D-4E41-8A27-FFB04C0749C8},,,,
8374,2024,R090W283OFA,A,0.289,C229227,A,C229227A,000+0.000,000+0.289,0,0.289,16-1-034, , ,E,1069,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,GALLATIN, ,ENT R090W283OFAA/BEGIN ONEWAY ROADWAY,0,0,{F69361F3-C60F-4E05-B522-655176459BE4},,,,
8375,2024,R090W408ONA,A,0.313,C229293,A,C229293A,000+0.000,000+0.313,0,0.313,48-2-035, , ,E,926,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,STILLWATER,JCT SHEEP DIP,ENT R090W408ONAA/BEGIN ONEWAY ROADWAY/,0,0,{115484E9-4529-4AEE-8C24-9E66A2E21CCB},,,,
8376,2024,R090W396ONA,A,0.211,C229297,A,C229297A,000+0.000,000+0.211,0,0.211,48-2-044, , ,E,39,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,STILLWATER,JCT TWIN BRIDGES RD,ENT R090W396ONAA/BEGIN ONEWAY ROADWAY/,0,0,{2222242F-2F7D-4565-8967-92348C5EF419},,,,
8377,2024,R090E462ONA,A,0.319,C229120,A,C229120A,000+0.000,000+0.319,0,0.319,56-4-085, , ,A,180,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,YELLOWSTONE,JCT INDIAN CREEK RD,ENT R090E462ONAA/BEGIN ONEWAY ROADWAY/,0,0,{EFD5D4E2-381D-40AD-8F6A-5A7C2B3535EA},,,,
8378,2024,R090W392ONA,A,0.28,C229299,A,C229299A,000+0.000,000+0.280,0,0.28,48-2-048, , ,E,99,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,STILLWATER,JCT DIVISION ST,ENT R090W392ONAA/BEGIN ONEWAY ROADWAY/,0,0,{697749C1-4B3F-4B33-A796-DB2621800C8E},,,,
8379,2024,R090E337OFA,A,0.121,C229055,A,C229055A,000+0.000,000+0.121,0,0.121,34-2-023, , ,A,522,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,PARK,JCT I-90/US-191/US-89,ENT R090E337OFAA/BEGIN ONEWAY ROADWAY/,0,0,{83ABBE62-BAE8-41F2-97C0-C9D5B8D4DCD1},,,,
8380,2024,L-15-7618,A,0.193,C472313,A,C472313A,000+0.000,000+0.193,0,0.193,15-7B-015, , ,E,649,0, ,0,0,0,0, ,0,0,0,UMA_UC,0,13,116,0,0,0,0,Yes,1, ,FLATHEAD,JCT U-6735 (FOUR MILE DR),ENT L-15-7618A/BEGIN ONEWAY ROADWAY/,0,0,{1319160B-63FA-4D48-BAB0-E99340E912B8},,,,
8381,2024,R090W120OFA,A,0.246,C229219,A,C229219A,000+0.000,000+0.246,0,0.246,32-4-014, , ,A,269,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,MISSOULA, ,ENT R090W120OFAA/BEGIN ONEWAY ROADWAY,0,0,{6007AE55-8520-499F-A111-4C17C29F4D45},,,,
8382,2024,L-1-7472,A,0.035,C245770,A,C245770A,000+0.000,000+0.035,0,0.035,812508V, , ,A,87,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0, ,1, ,BEAVERHEAD,JCT X-01255,ENT L-1-7472A/,0,0,{A15DF7F3-BA2F-4E3C-8DB7-4D5691501A73},,,,
8383,2024,R090W306OFA,A,0.266,C229280,A,C229280A,000+0.000,000+0.266,0,0.266,16-3-073, , ,E,3357,0, ,0,0,0,0, ,0,0,0,UPA,0,12,103,0,0,0,0,Yes,1, ,GALLATIN, ,ENT R090W306OFAA/BEGIN ONEWAY ROADWAY,0,0,{F75DF176-AB9B-47DC-AE9D-E5AD7F28E5EF},,,,
8384,2024,R090E384OFA,A,0.216,C229095,A,C229095A,000+0.000,000+0.216,0,0.216,49-3-016, , ,E,65,0, ,0,0,0,0, ,0,0,0,RMA_RMC_345,0,11,155,0,0,0,0,Yes,1, ,SWEET GRASS,JCT I-90,ENT R090E384OFAA/BEGIN ONEWAY ROADWAY/,0,0,{D29E31D0-F9BB-42C1-85C1-2A21B8A45604},,,,
8385,2024,L-56-986,A,1.178,C561029,A,C561029A,001+0.929,003+0.107,1.929,3.107,56-4A-329, , ,E,6856,80, ,81,675,163,12, ,12,98,24,UMA_UC,8226,10,119,100,100,119,119, ,2, ,YELLOWSTONE, , ,12.963,1.44,{343BC957-B5EE-4E9B-9307-9278C6F52407},,,,
8386,2024,R090E340OFA,A,0.223,C229053,A,C229053A,000+0.000,000+0.223,0,0.223,34-2-042, , ,E,1217,0, ,0,0,0,0, ,0,0,0,RMA_RMC_12,0,14,147,0,0,0,0,Yes,1, ,PARK,JCT I-90/US-191/US-89,ENT R090E340OFAA/BEGIN ONEWAY ROADWAY/,0,0,{1ADA0D71-2CB9-4600-8191-1E312B1F6A79},,,,
